事業所番号,事業所名,ふりがな,法人名,法人番号,都道府県,市区町村,住所,緯度,経度,電話番号,FAX,URL,提供サービス,定員_就労移行支援,定員_就労継続支援Ａ型,定員_就労継続支援Ｂ型,定員_就労定着支援,定員_就労選択支援,生産活動,平均工賃月額,工賃の年度,工賃のサービス種別,工賃の突合方法,工賃の出典,掲載状況,初出スナップショット,最終確認スナップショット,指定機関,データ基準,基本情報の出典,内部ID
2715502874,ikko,いっこ,株式会社ＩＫＯ,6122003000851,大阪府,八尾市,大阪府八尾市末広町五丁目３番１４号,34.63568416,135.58833636,072-927-9125,072-927-9122,,,,,,,,,,,,,,最新データに掲載なし,202111,202409,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,a5b75c5dc866f6e2
2715503021,「きっと」わーくす,きっとわーくす,社会福祉法人　未来波,9122005002513,大阪府,八尾市,大阪府八尾市南植松町一丁目２７番地の６,34.61051213,135.59801111,072-990-1017,072-990-1012,https://www.eonet.ne.jp/~future-kit/works.html,就労継続支援Ｂ型,,,20,,,,16354,2024年度,就労継続支援Ｂ型,corp_no+name,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,最新データに掲載あり,202111,202603,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,31e8890344d7edb4
2715500936,「障害」を持つ仲間と共に集う場ひまわり（ワークスペースあすく）,しょうがいをもつなかまとともにつどうばひまわりわーくすぺーすあすく,社会福祉法人　八尾ひまわり福祉会,1122005002512,大阪府,八尾市,大阪府八尾市桜ケ丘二丁目２２０番地,34.63048522,135.60902081,072-997-7286,072-997-7286,,,,,,,,,,,,,,最新データに掲載なし,202111,202303,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,1c962a75fe398694
2715501777,あっぱれ,あっぱれ,株式会社睡蓮,2120001188820,大阪府,八尾市,大阪府八尾市教興寺3-85,34.61857309,135.63332998,072-983-6823,072-983-6826,http://www.suiren-osaka.co.jp/,就労継続支援Ａ型,,20,,,,,99848,2024年度,就労継続支援Ａ型,corp_no+name,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,最新データに掲載あり,202111,202603,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,4ee3ee3027be636b
2715501942,あらいぶ作業所,あらいぶさぎょうしょ,株式会社アライブ,7122001027838,大阪府,八尾市,大阪府八尾市若林町一丁目８７番地クロスティ八尾南壱番館,34.59615495,135.58089639,072-948-3560,072-948-3580,https://alive-yao.com/,就労継続支援Ｂ型,,,20,,,,14022,2024年度,就労継続支援Ｂ型,corp_no+name,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,最新データに掲載あり,202111,202603,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,1028585770f7ae45
2715503294,そらいえ,そらいえ,株式会社スカイホーム,8120001194391,大阪府,八尾市,大阪府八尾市太田七丁目４９番地３ラークハイツ１階,34.58998381,135.60017816,072-940-6747,072-940-6746,https://soraie-b.com/,,,,,,,,,,,,,最新データに掲載なし,202303,202503,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,88a5a85ed98f0487
2715503807,そらいえ,そらいえ,株式会社都人材,2120001271477,大阪府,八尾市,大阪府八尾市太田七丁目49番地の３ラークハイツ１階,34.58998381,135.60017816,072-940-6747,072-940-6746,https://soraie-b.com/,就労継続支援Ｂ型,,,20,,,,15065,2024年度,就労継続支援Ｂ型,corp_no+name,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,最新データに掲載あり,202503,202603,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,a84a44341927fb1a
2715504136,そらいろ,そらいろ,株式会社都人材,2120001271477,大阪府,八尾市,大阪府八尾市志紀町一丁目15番地ジョイフル・オオイシ４号館202,34.60167172,135.61226287,072-973-9733,072-973-9733,https://soraie-b.com/,就労移行支援,10,,,,,,,,,,,最新データに掲載あり,202603,202603,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,2940ef84b7b6409c
2715500035,ちのくらぶ,ちのくらぶ,医療法人　清心会,6122005001880,大阪府,八尾市,大阪府八尾市天王寺屋三丁目６番地,34.60243557,135.61480984,072-949-5740,072-920-1338,http://chino-club.com/,,,,,,,,,,,,,最新データに掲載なし,202111,202409,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,a3b96955cbcd901e
2715503773,ちのくらぶ,ちのくらぶ,医療法人　清心会,6122005001880,大阪府,八尾市,大阪府八尾市天王寺屋三丁目６番地,34.60243557,135.61480984,072-949-5740,072-920-1338,http://chino-club.com/,就労継続支援Ｂ型,,,20,,,,4167,2024年度,就労継続支援Ｂ型,corp_no+name,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,最新データに掲載あり,202503,202603,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,9285c4bf3c153525
2715500753,つくしんぼ作業所,つくしんぼさぎょうしょ,社会福祉法人　信貴福祉会（者サービス）,5122005001989,大阪府,八尾市,大阪府八尾市楽音寺一丁目８４番つくしんぼ作業所,34.64288718,135.63660705,072-940-1212,072-940-1213,http://sigihukusikai.org/,就労継続支援Ｂ型,,,20,,,,70494,2024年度,就労継続支援Ｂ型,corp_no+name,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,最新データに掲載あり,202111,202603,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,9a0706025bf04c38
2715503195,なごやか八尾,なごやかやお,株式会社未来,4122001035637,大阪府,八尾市,大阪府八尾市跡部南の町２丁目１番１５号,34.61343087,135.58136528,072-940-7227,072-940-7971,https://mirai-inc.group/,就労継続支援Ａ型,,20,,,,,99331,2024年度,就労継続支援Ａ型,corp_no+name,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,最新データに掲載あり,202209,202603,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,481a564fd588b3a4
2715501652,はばたき作業所,はばたきさぎょうしょ,株式会社想立,2122001027710,大阪府,八尾市,大阪府八尾市八尾木北一丁目３９番地,34.61639516,135.61235694,072-990-5855,072-990-5866,https://onigachaya.wixsite.com/habataki-soutatu,就労継続支援Ａ型,,20,,,,,97949,2024年度,就労継続支援Ａ型,corp_no+name,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,最新データに掲載あり,202111,202603,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,38d14d264f865b0a
2715500019,ひばり作業所,ひばりさぎょうしょ,社会福祉法人　信貴福祉会（者サービス）,5122005001989,大阪府,八尾市,大阪府八尾市西高安町三丁目１８番３ひばり作業所,34.64000134,135.63292964,072-998-7650,072-998-7751,https://sigihukusikai.org/,就労継続支援Ｂ型,,,20,,,,15588,2024年度,就労継続支援Ｂ型,corp_no+name,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,最新データに掲載あり,202111,202603,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,40b0dad8892aa18a
2715502213,ぷろぐれっそ,ぷろぐれっそ,株式会社　クオーレ,,大阪府,八尾市,大阪府八尾市安中町四丁目３番２６号,34.61807798,135.59814979,072-970-6485,,,就労継続支援Ｂ型,,,15,,,,,,,,,最新データに掲載あり,202111,202603,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,75a1743185882349
2715503328,みくに,みくに,株式会社ブレッシング,7122001032631,大阪府,八尾市,大阪府八尾市刑部三丁目５１番１号１０１,34.62686598,135.60097712,072-927-0001,072-927-0001,,,,,,,,,,,,,,最新データに掲載なし,202303,202403,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,06ff2b645553d361
2715501058,みのり,みのり,特定非営利活動法人　みのりコミュニオン,2122005002511,大阪府,八尾市,大阪府八尾市久宝寺三丁目１５番２１号,34.62923484,135.58743934,072-991-5651,072-991-5651,,就労継続支援Ｂ型,,,10,,,,10054,2024年度,就労継続支援Ｂ型,corp_no+name,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,最新データに掲載あり,202111,202603,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,0e53324c2a73991e
2715502304,みらいけいかくドリーム,みらいけいかくどりーむ,未来計画株式会社,,大阪府,八尾市,大阪府八尾市東山本新町二丁目３番３号,34.62480839,135.62433068,072-921-5552,072-921-6453,,就労継続支援Ｂ型,,,,,,,,,,,,最新データに掲載あり,202111,202603,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,de97a8e77da3af4f
2715502304,みらいけいかくホープ,みらいけいかくほーぷ,未来計画株式会社,,大阪府,八尾市,大阪府八尾市東山本新町三丁目７番２１号,34.62624442,135.6280692,072-921-5552,072-921-6453,,就労継続支援Ｂ型,,,,,,,16988,2024年度,就労継続支援Ｂ型,pref+city+name,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,最新データに掲載あり,202111,202603,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,49fe25d375bf8a92
2715501058,もくれん,もくれん,特定非営利活動法人　みのりコミュニオン,2122005002511,大阪府,八尾市,大阪府八尾市久宝寺六丁目６番７号,34.6293237,135.58653387,072-968-9972,072-968-9973,,就労継続支援Ｂ型,,,10,,,,,,,,,最新データに掲載あり,202111,202603,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,139b97de357224ef
2715501249,ゆうあい作業所,ゆうあいさぎょうしょ,特定非営利活動法人　ゆうあい,9122005002546,大阪府,八尾市,大阪府八尾市光南町一丁目２番２７号　沼卯ビル２０４号光南町一丁目２番２７号　沼卯ビル２０４号,34.62550498,135.59933285,072-924-8653,072-924-8653,,就労継続支援Ｂ型,,,20,,,,55323,2024年度,就労継続支援Ｂ型,pref+city+name,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,最新データに掲載あり,202111,202603,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,6cf986868d130abf
2715500837,ゆうとおんうぇーぶ,ゆうとおんうぇーぶ,社会福祉法人　ゆうとおん,3122005002543,大阪府,八尾市,大阪府八尾市久宝園二丁目３０番地の４,34.6400115,135.58986114,072-926-1543,072-921-8883,http://www.eonet.ne.jp/~youtone,就労継続支援Ｂ型,,,20,,,,14366,2024年度,就労継続支援Ｂ型,corp_no+name,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,最新データに掲載あり,202111,202603,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,aaa12a13b0d1fbad
2715501397,ゆうとおんはーと,ゆうとおんはーと,社会福祉法人　ゆうとおん,3122005002543,大阪府,八尾市,大阪府八尾市萱振町七丁目６８−１,34.64211162,135.60525145,072-926-6200,072-926-6199,,就労継続支援Ｂ型,,,10,,,,21969,2024年度,就労継続支援Ｂ型,corp_no+name,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,最新データに掲載あり,202111,202603,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,44736ca3e4d7e468
2715501934,ゆうとおんほーぷ,ゆうとおんほーぷ,社会福祉法人　ゆうとおん,3122005002543,大阪府,八尾市,大阪府八尾市萱振町七丁目７３番地の２,34.64209218,135.60515146,072-927-1300,072-927-1301,http://www.eonet.ne.jp/~youtone/,就労継続支援Ｂ型,,,10,,,,11517,2024年度,就労継続支援Ｂ型,corp_no+name,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,最新データに掲載あり,202111,202603,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,7e77e1d2511db5a7
2715503112,らいふわーく八尾,らいふわーくやお,株式会社ＬＩＮＫＬＩＮＥ,2120103002235,大阪府,八尾市,大阪府八尾市佐堂町二丁目２番１９号,34.63507043,135.59196106,072-970-6019,072-970-6619,,就労継続支援Ｂ型,,,20,,,,17734,2024年度,就労継続支援Ｂ型,corp_no+name,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,最新データに掲載あり,202203,202603,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,6fd096f08a8b51bd
2715502593,りんごの木,りんごのき,社会福祉法人　信貴福祉会（者サービス）,5122005001989,大阪府,八尾市,大阪府八尾市西山本町四丁目１５番２りんごの木,34.63352668,135.61450916,072-993-4330,072-993-4330,https://sigihukusikai.org/,就労継続支援Ｂ型,,,20,,,,30727,2024年度,就労継続支援Ｂ型,corp_no+name,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,最新データに掲載あり,202111,202603,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,d6b8ea4eb4103871
2715502601,アドバンス　インフィニティ,あどばんすいんふぃにてぃ,株式会社アドバンス,2122001026514,大阪府,八尾市,大阪府八尾市東本町三丁目９番１９号リバティ八尾４１２号室,34.62880755,135.60578501,072-943-1894,072-943-2240,,就労継続支援Ｂ型,,,40,,,,25243,2024年度,就労継続支援Ｂ型,pref+city+name,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,最新データに掲載あり,202111,202603,八尾市,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,17011a706eed40c2
